ACCIDENT_NO,LATITUDE,LONGITUDE,LOCATION
T20230014691,-37.742765,142.025143,SOUTHERN GRAMPIANS
T20230014696,-37.748001,144.802773,BRIMBANK
T20230014686,-37.692204,144.985651,WHITTLESEA
T20230014717,-37.911423,145.163956,MONASH
T20230014718,-37.828411,144.921993,MELBOURNE
T20230014689,-37.849506,144.875305,HOBSONS BAY
T20230014770,-37.192978,143.868981,CENTRAL GOLDFIELDS
T20230014721,-36.56372,146.994761,ALPINE
T20230014726,-37.660421,145.157795,NILLUMBIK
T20230014697,-37.973041,145.223024,GREATER DANDENONG
T20230014730,-36.451005,145.989788,BENALLA
T20230014937,-37.470059,144.439906,MOORABOOL
T20230014701,-37.937649,145.023824,BAYSIDE
T20230015810,-38.081514,145.433894,CARDINIA
T20230015387,-37.962963,145.224781,GREATER DANDENONG
T20230015372,-37.977431,145.278712,CASEY
T20230014824,-37.951093,146.389047,BAW BAW
T20230014748,-37.754401,146.468651,BAW BAW
T20230016046,-37.976507,145.27059,CASEY
T20230015108,-37.344465,144.594625,MACEDON RANGES
T20230014698,-37.689448,144.91603,HUME
T20230014827,-37.671867,145.015975,WHITTLESEA
T20230014739,-37.594366,144.911562,HUME
T20230014734,-38.161356,145.129032,FRANKSTON
T20230014733,-37.762641,144.978572,MERRI-BEK
T20230017824,-37.997156,146.038876,BAW BAW
T20230014793,-36.392878,141.367885,WEST WIMMERA
T20230014788,-38.692412,143.710601,COLAC OTWAY
T20230014785,-37.754933,144.964218,MERRI-BEK
T20230014784,-37.889637,144.658331,WYNDHAM
T20230014782,-37.692381,144.866014,HUME
T20230014779,-37.338504,144.458026,MACEDON RANGES
T20230015801,-37.823645,145.05817,BOROONDARA
T20230014768,-37.941201,146.09339,BAW BAW
T20230014763,-38.476112,144.932628,MORNINGTON PENINSULA
T20230014759,-36.706837,145.20021,STRATHBOGIE
T20230014756,-37.880666,145.093004,MONASH
T20230014753,-37.747294,145.066118,BANYULE
T20230014747,-38.052414,147.460165,WELLINGTON
T20230014745,-36.733038,144.264441,GREATER BENDIGO
T20230014744,-37.8459,144.664843,WYNDHAM
T20230014741,-38.057068,144.38756,GREATER GEELONG
T20230015007,-35.961997,144.485187,CAMPASPE
T20230014915,-37.277006,145.94618,MURRINDINDI
T20230020446,-38.101877,145.282422,CASEY
T20230015088,-37.176667,144.030096,MOUNT ALEXANDER
T20230015832,-37.880739,145.284698,KNOX
T20230014853,-37.761415,144.746612,MELTON
T20230015934,-37.844379,144.785355,WYNDHAM
T20230016773,-37.896332,145.099883,MONASH
T20230016995,-37.810825,145.003211,YARRA
T20230014863,-37.66561,144.938165,HUME
T20230014889,-37.756139,144.78352,BRIMBANK
T20230014821,-37.727421,144.782304,BRIMBANK
T20230014878,-37.532221,143.823553,BALLARAT
T20230014984,-37.787995,144.927959,MELBOURNE
T20230014868,-38.097881,145.331433,CASEY
T20230014841,-37.791278,145.263264,MAROONDAH
T20230014860,-37.666017,144.5533,MELTON
T20230014862,-37.817934,145.123925,WHITEHORSE
T20230014882,-38.2588,144.293363,SURF COAST
T20230016665,-37.925653,145.082108,GLEN EIRA
T20230014845,-37.898698,145.089737,MONASH
T20230014811,-37.816254,144.969025,MELBOURNE
T20230017887,-36.614096,145.276114,GREATER SHEPPARTON
T20230014832,-38.110897,145.265074,CASEY
T20230014833,-37.846427,144.99075,STONNINGTON
T20230014883,-38.586501,146.472907,WELLINGTON
T20230014939,-38.202489,145.28105,CASEY
T20230014828,-37.801775,145.308019,MAROONDAH
T20230014885,-37.783619,144.936101,MOONEE VALLEY
T20230014856,-36.755246,144.274076,GREATER BENDIGO
T20230015479,-37.678965,144.918274,HUME
T20230014875,-36.109886,146.881483,WODONGA
T20230014835,-37.853698,144.963738,PORT PHILLIP
T20230014905,-37.767144,144.924772,MOONEE VALLEY
T20230015549,-37.691581,144.965494,HUME
T20230015318,-37.770781,144.778123,BRIMBANK
T20230014888,-37.773803,145.11434,MANNINGHAM
T20230015608,-36.3835,145.412769,GREATER SHEPPARTON
T20230014796,-37.816725,144.988746,MELBOURNE
T20230014869,-37.839799,144.998106,STONNINGTON
T20230014872,-38.523858,145.415654,BASS COAST
T20230014876,-37.865397,144.839037,HOBSONS BAY
T20230015358,-38.103034,145.201237,FRANKSTON
T20230015093,-37.650236,145.02475,WHITTLESEA
T20230014927,-37.662981,145.072279,WHITTLESEA
T20230014934,-38.325938,144.317789,SURF COAST
T20230014898,-37.819271,144.81958,WYNDHAM
T20230014935,-36.121481,146.88079,WODONGA
T20230015090,-38.075841,145.479889,CARDINIA
T20230015986,-37.825738,144.820501,WYNDHAM
T20230015225,-37.67083,144.423081,MOORABOOL
T20230014895,-38.006586,144.283192,GREATER GEELONG
T20230014945,-38.04148,145.30399,CASEY
T20230015758,-37.880281,145.090759,MONASH
T20230015760,-37.796824,144.957918,MELBOURNE
T20230014952,-37.714524,144.989035,DAREBIN
T20230014955,-37.922736,145.071578,GLEN EIRA
T20230014960,-37.651796,144.930384,HUME
T20230014965,-37.821183,144.967464,MELBOURNE
T20230014990,-37.719436,144.83556,BRIMBANK
T20230021920,-37.870519,144.747898,WYNDHAM
T20230014912,-37.811003,144.991734,YARRA
T20230015092,-37.210538,145.427898,MURRINDINDI
T20230014914,-37.801967,145.310111,YARRA RANGES
T20230015569,-37.818171,144.96497,MELBOURNE
T20230015624,-37.692273,144.951686,MERRI-BEK
T20230016434,-37.691756,144.956772,HUME
T20230014911,-37.875809,144.676036,WYNDHAM
T20230016570,-37.796816,145.292418,MAROONDAH
T20230014902,-38.237822,142.909731,CORANGAMITE
T20230015260,-37.633864,144.992482,WHITTLESEA
T20230015042,-37.662395,144.922471,HUME
T20230015041,-37.908933,145.080624,GLEN EIRA
T20230015037,-37.841392,144.977195,PORT PHILLIP
T20230015036,-37.84704,144.876069,HOBSONS BAY
T20230015035,-37.837238,144.978012,MELBOURNE
T20230015033,-37.889045,145.232881,KNOX
T20230015031,-37.879885,145.284621,KNOX
T20230015030,-37.869957,145.002979,GLEN EIRA
T20230015029,-36.766007,144.273811,GREATER BENDIGO
T20230015027,-37.857183,144.983346,PORT PHILLIP
T20230015026,-37.699082,144.788706,BRIMBANK
T20230015324,-37.77496,144.971141,MERRI-BEK
T20230015075,-37.849359,145.043141,STONNINGTON
T20230015025,-37.58664,143.830668,BALLARAT
T20230015024,-37.916271,145.139387,MONASH
T20230015022,-38.013567,145.187438,GREATER DANDENONG
T20230015019,-37.826811,145.213351,WHITEHORSE
T20230015014,-38.236223,145.056624,MORNINGTON PENINSULA
T20230016210,-37.887056,145.078262,STONNINGTON
T20230015006,-38.368684,144.85488,MORNINGTON PENINSULA
T20230015005,-36.742276,144.295859,GREATER BENDIGO
T20230014996,-37.860599,145.287065,KNOX
T20230015523,-37.959501,145.111632,KINGSTON
T20230016172,-37.749861,144.831902,BRIMBANK
T20230016801,-37.82712,144.951045,MELBOURNE
T20230015179,-37.739521,144.852422,BRIMBANK
T20230016487,-37.833141,144.965373,PORT PHILLIP
T20230014989,-37.785475,144.994797,YARRA
T20230017831,-37.99286,145.216222,GREATER DANDENONG
T20230015676,-37.708677,144.961365,MERRI-BEK
T20230015577,-37.744889,144.964729,MERRI-BEK
T20230017298,-37.93352,145.159634,GREATER DANDENONG
T20230015062,-37.850236,145.154104,WHITEHORSE
T20230014966,-37.846155,144.994278,STONNINGTON
T20230014967,-38.395773,145.749068,SOUTH GIPPSLAND
T20230014973,-38.108141,144.353466,GREATER GEELONG
T20230014974,-37.59392,144.910069,HUME
T20230014986,-36.834902,145.378888,STRATHBOGIE
T20230014993,-37.684562,145.068629,WHITTLESEA
T20230015061,-38.521278,145.396662,BASS COAST
T20230015059,-38.038153,145.342534,CASEY
T20230019028,-37.667099,144.955086,HUME
T20230015054,-37.596263,145.05453,WHITTLESEA
T20230015052,-37.872454,144.81936,HOBSONS BAY
T20230015051,-37.940172,145.140279,GREATER DANDENONG
T20230015049,-38.031314,145.268298,CASEY
T20230015048,-37.65585,144.844293,HUME
T20230016176,-37.804385,145.037461,BOROONDARA
T20230015121,-38.072977,144.338845,GREATER GEELONG
T20230015147,-37.831401,144.812972,WYNDHAM
T20230015072,-38.1507,145.195095,FRANKSTON
T20230015133,-38.153518,144.324004,GREATER GEELONG
T20230021181,-37.928855,145.264999,KNOX
T20230015166,-37.805019,144.695941,WYNDHAM
T20230015391,-37.72477,144.781119,BRIMBANK
T20230015066,-37.825428,144.832232,HOBSONS BAY
T20230015082,-37.746366,145.077299,BANYULE
T20230015089,-37.879236,144.735772,WYNDHAM
T20230015099,-37.787667,145.149481,MANNINGHAM
T20230015943,-37.733183,145.018612,DAREBIN
T20230015080,-37.882514,145.108996,MONASH
T20230015091,-37.7896,144.959002,MELBOURNE
T20230015106,-36.759626,144.31743,GREATER BENDIGO
T20230015521,-38.19363,146.552228,LATROBE
T20230015070,-36.256153,144.777505,CAMPASPE
T20230015067,-37.916616,145.363605,YARRA RANGES
T20230015087,-37.704609,144.960697,MERRI-BEK
T20230015159,-38.587157,143.933877,COLAC OTWAY
T20230015068,-37.746188,144.613276,MELTON
T20230015137,-37.874387,145.166807,MONASH
T20230015663,-37.801285,145.159661,WHITEHORSE
T20230015599,-37.88667,145.145149,MONASH
T20230015110,-37.796194,144.993576,YARRA
T20230015111,-38.106589,145.291152,CASEY
T20230015116,-37.673906,145.148479,NILLUMBIK
T20230015117,-37.760143,144.750178,MELTON
T20230015085,-37.85147,144.99342,STONNINGTON
T20230015122,-37.826459,144.930377,MELBOURNE
T20230015123,-37.823352,144.961691,MELBOURNE
T20230015125,-37.761189,145.003166,DAREBIN
T20230015128,-37.956458,145.191752,GREATER DANDENONG
T20230015071,-37.700622,144.879987,HUME
T20230015129,-37.983099,145.199347,GREATER DANDENONG
T20230015177,-37.865902,145.026301,GLEN EIRA
T20230015130,-37.800847,144.957138,MELBOURNE
T20230016563,-37.8974,144.660215,WYNDHAM
T20230015131,-37.974151,145.204064,GREATER DANDENONG
T20230015894,-37.246353,144.458639,MACEDON RANGES
T20230015096,-37.64393,144.929185,HUME
T20230015601,-37.798857,144.641018,WYNDHAM
T20230015101,-37.767006,144.920799,MOONEE VALLEY
T20230015103,-37.922615,145.070555,GLEN EIRA
T20230015180,-38.113579,145.287211,CASEY
T20230015210,-37.81469,145.036797,BOROONDARA
T20230015219,-38.304436,144.994636,MORNINGTON PENINSULA
T20230015220,-37.82878,147.619408,EAST GIPPSLAND
T20230016232,-37.902257,145.025971,BAYSIDE
T20230015150,-36.313751,146.210435,WANGARATTA
T20230015931,-38.084215,145.29247,CASEY
T20230015994,-37.566118,143.866355,BALLARAT
T20230015151,-37.726516,144.861535,BRIMBANK
T20230015176,-37.768441,144.924635,MOONEE VALLEY
T20230015716,-36.765368,144.265172,GREATER BENDIGO
T20230015173,-37.973589,145.185848,GREATER DANDENONG
T20230015171,-38.09302,145.255638,CASEY
T20230015168,-38.077634,145.239196,FRANKSTON
T20230015406,-37.929474,145.126442,KINGSTON
T20230015765,-37.745472,144.970161,MERRI-BEK
T20230015206,-37.843189,145.013537,STONNINGTON
T20230029608,-38.147985,144.374536,GREATER GEELONG
T20230015636,-38.040373,145.342719,CASEY
T20230017664,-38.110057,145.142364,FRANKSTON
T20230015541,-37.829333,145.127039,WHITEHORSE
T20230016440,-37.752961,145.020856,DAREBIN
T20230015163,-38.384936,142.481202,WARRNAMBOOL
T20230015140,-37.933129,145.155895,GREATER DANDENONG
T20230016413,-37.746396,144.838672,BRIMBANK
T20230015142,-38.047384,145.255315,CASEY
T20230016384,-37.899327,145.08844,MONASH
T20230015238,-37.015493,144.820626,MITCHELL
T20230015239,-37.910066,145.103691,MONASH
T20230029746,-37.827213,144.962913,MELBOURNE
T20230018124,-37.8764,145.166449,MONASH
T20230015202,-37.85535,144.983376,PORT PHILLIP
T20230015189,-38.117027,145.425935,CARDINIA
T20230015185,-37.787147,144.969258,MELBOURNE
T20230017360,-37.709728,144.76812,MELTON
T20230015183,-38.193997,144.31118,GREATER GEELONG
T20230016350,-37.791183,144.8895,MARIBYRNONG
T20230015269,-37.829746,144.919286,MELBOURNE
T20230019826,-36.858521,145.921564,BENALLA
T20230015272,-37.687506,144.567567,MELTON
T20230016893,-37.834616,144.947274,PORT PHILLIP
T20230015234,-37.924895,145.358838,YARRA RANGES
T20230015236,-37.815185,145.229414,MAROONDAH
T20230015268,-38.161486,145.940574,BAW BAW
T20230015278,-38.556032,146.677883,WELLINGTON
T20230015321,-37.876901,145.233218,KNOX
T20230016005,-37.89647,144.6754,WYNDHAM
T20230015328,-37.970836,145.204669,GREATER DANDENONG
T20230015987,-37.763852,144.95885,MERRI-BEK
T20230015267,-37.865881,145.35263,YARRA RANGES
T20230015242,-38.263741,144.171245,SURF COAST
T20230016303,-37.701147,144.780134,BRIMBANK
T20230015265,-34.179706,142.152686,MILDURA
T20230015376,-37.788763,145.327726,YARRA RANGES
T20230015382,-37.825923,145.137151,WHITEHORSE
T20230015482,-37.100017,142.04516,HORSHAM
T20230015440,-37.875216,142.29027,SOUTHERN GRAMPIANS
T20230015275,-38.085001,145.624247,CARDINIA
T20230017557,-37.911424,145.122296,MONASH
T20230015274,-37.684154,144.883143,HUME
T20230015264,-37.638903,144.934189,HUME
T20230017732,-37.792821,144.97361,MELBOURNE
T20230015231,-37.899359,145.002723,BAYSIDE
T20230015244,-37.686773,145.142941,BANYULE
T20230015245,-37.799221,145.118262,WHITEHORSE
T20230015248,-37.414329,145.275188,MURRINDINDI
T20230015255,-38.06106,145.369296,CASEY
T20230015232,-37.817939,145.138968,WHITEHORSE
T20230015224,-38.16696,145.325939,CASEY
T20230015273,-37.676463,144.913824,HUME
T20230029465,-37.78931,144.94205,MELBOURNE
T20230015237,-38.118563,145.846538,BAW BAW
T20230015326,-37.841129,144.995291,STONNINGTON
T20230015320,-37.800557,145.263455,MAROONDAH
T20230015309,-36.481472,145.14084,GREATER SHEPPARTON
T20230015308,-37.755681,144.965995,MERRI-BEK
T20230015307,-37.784947,144.83276,BRIMBANK
T20230015306,-37.830526,144.917711,MELBOURNE
T20230015305,-38.237727,145.061861,MORNINGTON PENINSULA
T20230015302,-37.573156,145.143934,NILLUMBIK
T20230014948,-37.863124,144.687118,WYNDHAM
T20230015467,-37.962145,146.626842,WELLINGTON
T20230017056,-37.818618,145.026939,BOROONDARA
T20230016643,-38.083129,145.283203,CASEY
T20230016967,-37.844692,145.03905,STONNINGTON
T20230017003,-37.816084,144.982517,MELBOURNE
T20230015347,-37.640509,144.92879,HUME
T20230015346,-37.616233,144.706446,MELTON
T20230015344,-37.814057,144.643676,WYNDHAM
T20230015343,-36.91357,147.054071,ALPINE
T20230016787,-37.920478,145.181182,MONASH
T20230015340,-38.069203,145.2681,CASEY
T20230015339,-37.632165,145.01472,WHITTLESEA
T20230015338,-37.742432,145.341215,YARRA RANGES
T20230015337,-38.578851,146.041882,SOUTH GIPPSLAND
T20230015336,-37.990676,145.20018,GREATER DANDENONG
T20230015334,-37.745662,145.006392,DAREBIN
T20230015289,-37.662562,145.137709,NILLUMBIK
T20230015288,-37.670753,145.146935,NILLUMBIK
T20230015286,-38.069989,147.089692,WELLINGTON
T20230015283,-37.811367,144.975473,MELBOURNE
T20230015282,-37.559857,143.839023,BALLARAT
T20230016502,-37.773879,145.675748,YARRA RANGES
T20230015726,-38.180215,144.350815,GREATER GEELONG
T20230015803,-37.80114,144.951468,MELBOURNE
T20230015840,-37.735749,144.945655,MERRI-BEK
T20230015327,-37.205443,145.04541,MITCHELL
T20230015614,-38.151992,144.352893,GREATER GEELONG
T20230015566,-36.440427,145.229759,GREATER SHEPPARTON
T20230016362,-38.231675,145.039228,MORNINGTON PENINSULA
T20230015592,-37.782105,144.970086,YARRA
T20230017217,-37.806184,144.983025,YARRA
T20230015483,-38.149256,145.1967,FRANKSTON
T20230015478,-36.332349,142.990814,BULOKE
T20230015426,-37.000459,144.501652,GREATER BENDIGO
T20230015459,-37.96792,145.197495,GREATER DANDENONG
T20230015421,-38.167001,145.952666,BAW BAW
T20230016083,-38.663059,146.551281,WELLINGTON
T20230015398,-36.745818,144.2769,GREATER BENDIGO
T20230015392,-37.677853,144.56946,MELTON
T20230015725,-37.638192,144.909143,HUME
T20230017675,-37.826482,144.961271,MELBOURNE
T20230015407,-37.83819,145.046285,BOROONDARA
T20230015477,-38.160985,144.351616,GREATER GEELONG
T20230015423,-37.90496,144.65743,WYNDHAM
T20230016141,-37.895801,145.361354,YARRA RANGES
T20230015532,-37.644573,145.062862,WHITTLESEA
T20230015509,-36.58274,145.958512,BENALLA
T20230015430,-37.7313,144.964193,MERRI-BEK
T20230015560,-35.386563,143.567728,SWAN HILL
T20230016878,-37.742962,144.863317,MOONEE VALLEY
T20230015444,-37.876921,145.224915,KNOX
T20230015390,-36.313629,145.22276,GREATER SHEPPARTON
T20230015420,-38.075428,144.368877,GREATER GEELONG
T20230015418,-37.368718,143.806711,BALLARAT
T20230015415,-37.834414,144.940586,PORT PHILLIP
T20230015414,-36.126851,146.86269,WODONGA
T20230015413,-37.874328,145.059863,STONNINGTON
T20230015412,-38.213725,145.414636,CASEY
T20230015411,-37.576374,145.908004,YARRA RANGES
T20230017021,-37.582015,144.727678,HUME
T20230015408,-37.729819,145.145091,NILLUMBIK
T20230015404,-37.790568,145.291634,MAROONDAH
T20230015402,-37.832249,144.674483,WYNDHAM
T20230015400,-38.087254,145.278532,CASEY
T20230015389,-37.987094,145.271783,CASEY
T20230015388,-37.046783,144.220636,MOUNT ALEXANDER
T20230015379,-37.694049,144.913363,HUME
T20230015374,-37.672401,145.51054,YARRA RANGES
T20230015365,-37.756308,145.055338,BANYULE
T20230015354,-37.809204,144.999264,YARRA
T20230015351,-37.861371,145.30744,KNOX
T20230015349,-37.26586,145.050744,MITCHELL
T20230015460,-37.73239,144.964657,MERRI-BEK
T20230015499,-37.951897,145.546135,CARDINIA
T20230015458,-38.235545,145.044022,MORNINGTON PENINSULA
T20230015484,-37.900889,145.23396,KNOX
T20230015451,-37.812344,144.974513,MELBOURNE
T20230015494,-37.860875,144.667022,WYNDHAM
T20230015989,-38.006255,145.273345,CASEY
T20230016562,-37.802386,144.943606,MELBOURNE
T20230015472,-37.623235,144.738222,HUME
T20230015466,-38.173431,144.54294,GREATER GEELONG
T20230015441,-37.689665,145.002251,WHITTLESEA
T20230015465,-37.791898,145.241922,MAROONDAH
T20230015425,-37.872777,145.172658,MONASH
T20230015981,-37.686216,144.479791,MOORABOOL
T20230015638,-37.883731,145.284404,KNOX
T20230015476,-36.196208,147.903511,TOWONG
T20230015503,-38.287663,145.071842,MORNINGTON PENINSULA
T20230017146,-37.779491,145.12324,MANNINGHAM
T20230015495,-37.844343,144.783442,HOBSONS BAY
T20230017047,-37.77251,144.923418,MOONEE VALLEY
T20230015433,-38.323731,141.597878,GLENELG
T20230015948,-38.117738,145.319217,CASEY
T20230015480,-38.084655,144.358036,GREATER GEELONG
T20230015481,-37.85002,144.701873,WYNDHAM
T20230015854,-37.81991,144.932151,MELBOURNE
T20230015510,-37.603308,144.903739,HUME
T20230015496,-37.744848,144.927073,MOONEE VALLEY
T20230015515,-36.733124,142.205385,HORSHAM
T20230015511,-37.794573,144.948656,MELBOURNE
T20230015573,-37.765063,144.961337,MERRI-BEK
T20230015463,-37.785753,144.98904,YARRA
T20230015485,-37.87018,145.130045,MONASH
T20230016973,-37.740442,145.440357,YARRA RANGES
T20230015462,-38.109768,144.334698,GREATER GEELONG
T20230016623,-38.341909,144.961215,MORNINGTON PENINSULA
T20230015992,-38.089698,145.332635,CASEY
T20230015587,-37.703321,145.091172,BANYULE
T20230015588,-36.90159,142.484667,NORTHERN GRAMPIANS
T20230015590,-38.005996,145.207301,GREATER DANDENONG
T20230015537,-36.670212,144.327028,GREATER BENDIGO
T20230015540,-38.185703,144.344312,GREATER GEELONG
T20230015650,-37.876855,145.191253,KNOX
T20230018367,-37.916056,145.169005,MONASH
T20230015550,-37.792436,145.121665,MANNINGHAM
T20230015646,-37.779236,145.440196,YARRA RANGES
T20230015551,-38.472111,145.949013,SOUTH GIPPSLAND
T20230015619,-37.889531,144.657364,WYNDHAM
T20230015553,-37.766304,145.193062,MANNINGHAM
T20230015615,-37.823373,144.969929,MELBOURNE
T20230015556,-37.738668,145.109914,BANYULE
T20230015612,-37.963615,145.163612,GREATER DANDENONG
T20230015611,-37.512752,145.134713,WHITTLESEA
T20230015610,-38.208011,146.153163,BAW BAW
T20230015557,-38.320982,144.987472,MORNINGTON PENINSULA
T20230015606,-37.888958,145.232882,KNOX
T20230015604,-37.701786,145.057865,BANYULE
T20230015603,-37.632331,145.096259,WHITTLESEA
T20230015701,-37.780263,144.856697,MARIBYRNONG
T20230015520,-37.864882,144.769846,HOBSONS BAY
T20230015527,-37.601961,143.849,BALLARAT
T20230017312,-37.589813,145.033488,WHITTLESEA
T20230016301,-37.718067,144.95171,MERRI-BEK
T20230016215,-37.942374,145.200588,GREATER DANDENONG
T20230015594,-38.198815,144.346365,GREATER GEELONG
T20230018227,-37.599701,145.08867,WHITTLESEA
T20230015563,-37.888953,144.619252,WYNDHAM
T20230016084,-37.800603,144.79748,BRIMBANK
T20230015698,-37.682606,144.883418,HUME
T20230016559,-38.200586,146.534784,LATROBE
T20230016155,-37.800331,144.944121,MELBOURNE
T20230015572,-37.83908,144.976581,PORT PHILLIP
T20230015574,-38.321934,142.841614,MOYNE
T20230019703,-37.936855,145.063827,KINGSTON
T20230015914,-37.824419,144.866378,HOBSONS BAY
T20230015916,-37.85236,144.72721,WYNDHAM
T20230015617,-37.732129,145.023715,DAREBIN
T20230015923,-37.774207,144.755768,MELTON
T20230015655,-38.058724,144.358237,GREATER GEELONG
T20230015683,-38.114954,145.231859,FRANKSTON
T20230018894,-37.801569,145.002014,YARRA
T20230015580,-37.855705,145.058015,STONNINGTON
