ACCIDENT_NO,LATITUDE,LONGITUDE
T20220024313,-37.632325,145.093189
T20220023643,-37.953882,145.207837
T20220025140,-37.869575,145.237606
T20220024092,-37.987184,145.234837
T20220024126,-37.815536,144.809431
T20220023414,-37.860611,145.05663
T20220023454,-37.694646,144.881422
T20220023450,-37.729353,145.102058
T20220023498,-37.821162,145.022889
T20220025249,-37.873432,148.000834
T20220023543,-38.26131,145.177757
T20220023514,-37.859649,145.059146
T20220023516,-37.714519,144.942332
T20220023549,-36.676044,141.734295
T20220023558,-38.367458,144.889421
T20220023563,-38.081761,145.272556
T20220023564,-37.815814,145.046296
T20220023565,-37.999187,145.257193
T20220023553,-37.873784,145.017351
T20220023555,-37.80177,145.126857
T20220023517,-37.779732,144.9747
T20220023519,-37.935442,145.061564
T20220023557,-37.708048,144.927668
T20220023521,-38.002278,145.217748
T20220023528,-38.218682,145.05901
T20220023571,-37.674618,144.585513
T20220023529,-37.870879,144.747352
T20220023573,-37.862437,144.76701
T20220023576,-36.125417,147.334033
T20220023537,-36.779806,144.468766
T20220023578,-37.64797,144.98983
T20220023538,-37.783606,145.015959
T20220023539,-38.006905,145.218836
T20220023581,-37.387634,144.452088
T20220023587,-37.792097,144.884462
T20220026367,-38.15099,145.172902
T20220023583,-37.61813,145.018793
T20220024684,-37.814508,144.999917
T20220023584,-37.686162,145.068157
T20220023569,-38.018103,145.234747
T20220025830,-37.704015,145.156199
T20230026589,-37.81907,144.954149
T20220024192,-38.48851,143.940133
T20220025157,-37.873177,144.982435
T20220024091,-37.791675,144.891128
T20220025703,-37.153424,144.399115
T20220025202,-37.803347,145.035898
T20220023707,-37.934032,145.043179
T20220023630,-37.875342,146.095532
T20220025023,-37.823292,144.978494
T20220023619,-37.799487,145.146631
T20220023618,-37.746617,144.838807
T20220023617,-37.919757,145.166761
T20220027035,-37.690332,144.729401
T20220023616,-37.963392,145.105481
T20220023615,-37.640095,144.92538
T20220023614,-38.382907,142.490305
T20220025528,-38.254707,145.079224
T20220023611,-37.893903,144.673559
T20220023608,-38.186139,144.344087
T20220023607,-38.559597,146.678421
T20220023602,-37.697629,145.01094
T20220023600,-37.033206,145.677231
T20220023599,-37.725356,144.849577
T20220023595,-37.902319,145.152361
T20220023594,-38.086601,145.311125
T20220024719,-36.989147,144.067569
T20220023566,-37.927982,145.114365
T20220023645,-37.724743,145.001503
T20220023915,-37.781726,144.800508
T20220023908,-38.005538,145.266812
T20220023859,-37.869142,145.008883
T20220023947,-37.750903,144.861972
T20220026439,-37.63359,144.881661
T20220026352,-37.640784,144.929766
T20220023734,-37.972474,145.237489
T20220023721,-38.312562,142.071794
T20220023700,-37.800398,144.905107
T20220025437,-36.800962,144.30345
T20220023981,-37.730984,144.741619
T20220023685,-36.125052,146.88853
T20220023679,-37.593762,144.914094
T20220023678,-37.853497,145.347358
T20220023674,-37.848561,145.170442
T20220023673,-37.716485,144.924209
T20220023672,-37.780127,144.986568
T20220023671,-37.82781,144.954063
T20220023670,-38.026044,145.250341
T20220023668,-38.233999,144.335225
T20220023666,-37.686126,144.926764
T20220023664,-37.670459,145.070981
T20220023663,-37.802025,144.930648
T20220023662,-37.812721,144.960748
T20220023661,-38.166206,145.155604
T20220023660,-38.156264,145.170675
T20220023659,-38.614324,146.666799
T20220023656,-37.815388,144.656854
T20220023655,-38.025136,145.134235
T20220023654,-37.569946,143.870575
T20220023652,-37.767379,144.801501
T20220023650,-37.746181,144.898614
T20220023649,-38.100474,145.292328
T20220023647,-38.067945,145.453755
T20220023641,-37.850498,145.021445
T20220023639,-37.737256,144.966735
T20220023637,-37.790416,144.900879
T20220023626,-37.816957,145.220443
T20220023624,-37.899087,145.232961
T20220023622,-38.035767,145.246252
T20220023718,-37.678026,143.654965
T20220023802,-37.821271,144.96255
T20220023702,-37.643026,144.991778
T20220023989,-38.225151,145.063182
T20220023750,-37.749546,144.716603
T20220023749,-38.119234,145.331224
T20220023706,-38.148237,144.582827
T20220023732,-38.208637,146.546396
T20220023747,-37.58831,144.212845
T20220023728,-37.747491,144.576651
T20220023761,-35.870934,144.190315
T20220023997,-37.932639,145.156368
T20220023717,-37.806291,144.949809
T20220023681,-37.802081,144.818733
T20220023714,-37.867059,144.606818
T20220023773,-37.94421,145.054082
T20220023743,-38.235993,145.087057
T20220023711,-38.207708,145.215169
T20220023756,-37.810198,145.38078
T20220023775,-37.664615,144.538184
T20220023741,-38.120941,145.345992
T20220023740,-36.620733,143.285383
T20220024542,-38.099856,144.345497
T20220023710,-37.987713,145.21533
T20220023682,-38.012901,145.167679
T20220023701,-37.92765,145.240621
T20220023687,-38.025492,145.307118
T20220023824,-37.88276,144.987571
T20220023738,-37.77524,145.330592
T20220023796,-37.82468,144.988833
T20230002824,-37.982532,145.075695
T20220023878,-36.363592,146.299951
T20220023693,-38.223328,144.370171
T20220023709,-37.54183,143.845297
T20220023737,-37.770965,144.781043
T20220023697,-37.800762,145.272668
T20220023698,-37.686175,144.933359
T20220025779,-37.903991,145.039786
T20220024093,-37.876266,144.671687
T20220023770,-37.827404,147.610334
T20220024203,-37.586394,144.843864
T20220023790,-37.779311,144.849442
T20220025295,-37.772944,145.03062
T20220023836,-37.843785,144.994754
T20220023863,-38.114865,145.296521
T20230027376,-36.666685,144.221694
T20220023872,-38.004516,145.281697
T20220024686,-38.075147,145.714556
T20220023768,-38.152753,144.372216
T20220024553,-37.861209,145.21113
T20220023799,-37.954774,145.19274
T20230002413,-37.834209,145.081366
T20220026111,-37.959419,145.112772
T20220023788,-37.809588,144.986415
T20220023984,-37.769216,145.124344
T20220023825,-37.998376,145.252704
T20220023786,-37.821563,145.026384
T20220024422,-37.56367,144.941503
T20220026835,-37.824415,144.930858
T20220023777,-35.925487,145.488504
T20230013335,-38.17933,144.36759
T20220023763,-37.929577,145.232869
T20220023803,-37.934703,145.960292
T20220023805,-37.981418,145.06604
T20220024014,-37.787097,144.995046
T20220023807,-37.620102,144.930049
T20220023808,-37.814965,144.960684
T20230004407,-37.960218,145.180968
T20220023812,-37.634829,144.871674
T20220023813,-38.122691,146.574761
T20220024750,-37.870141,144.684051
T20220023764,-37.845764,144.994357
T20220023817,-37.931164,145.154014
T20220023818,-37.616049,144.885633
T20220023794,-37.773213,144.923815
T20220023791,-37.609486,143.80298
T20220026392,-37.762131,144.754723
T20220023785,-36.635212,144.249536
T20220023783,-37.819329,145.006585
T20220023782,-37.98863,145.218037
T20220023814,-37.886272,144.998995
T20220023886,-37.802278,145.312391
T20220023885,-37.762473,145.048877
T20220023866,-37.961702,145.169102
T20220023848,-37.781048,145.363708
T20220023849,-38.590701,145.580507
T20220023876,-37.799652,144.955034
T20220023851,-38.172102,145.816214
T20220023852,-37.737423,144.940777
T20220023884,-37.752903,144.915842
T20220023882,-38.072184,145.19446
T20220023877,-37.849986,145.307017
T20220023881,-37.689326,144.986194
T20220023879,-37.917429,141.309406
T20220024141,-37.986925,145.11177
T20220023857,-37.754597,144.832819
T20220023860,-37.806958,144.968904
T20220023831,-37.735766,144.780619
T20220023833,-38.0061,145.228021
T20220023834,-37.787053,144.879283
T20230003374,-38.097497,146.213169
T20220023846,-38.101344,145.287518
T20220023850,-37.863331,145.150095
T20220023835,-38.026189,145.246326
T20220023887,-34.168362,142.017516
T20220023889,-37.604804,143.886148
T20220023890,-37.177883,145.078915
T20220023861,-37.789891,145.099698
T20220023893,-37.87207,144.725423
T20220024697,-37.89857,144.709429
T20220023899,-37.596263,144.917347
T20230001190,-37.692312,145.111283
T20220025805,-37.775787,145.488246
T20220023832,-37.718886,144.871122
T20220023844,-38.114149,145.186287
T20220025564,-36.919246,145.934572
T20220025153,-37.7032,144.80329
T20220028260,-37.96011,146.986224
T20220023847,-38.150401,146.522846
T20220023862,-37.793331,144.958782
T20220023985,-37.657057,145.078897
T20220025999,-38.159914,145.318567
T20220023961,-37.818095,145.125256
T20220023954,-37.796734,145.113502
T20220024247,-37.597101,143.867804
T20220027076,-35.843883,145.559538
T20220023928,-38.636013,146.200122
T20230005991,-36.107079,146.903467
T20220024013,-37.056246,144.218441
T20220023949,-37.783872,144.936497
T20220023945,-36.992019,144.774991
T20220023920,-37.73229,145.025082
T20230012689,-38.111536,145.271323
T20220023934,-37.686133,144.926826
T20220023941,-38.078275,145.429625
T20220023936,-36.759635,144.317589
T20220027699,-36.759635,144.278528
T20220023916,-37.857666,144.777973
T20220023905,-37.887032,145.046265
T20220023904,-37.5643,141.698717
T20220023903,-36.742226,144.204157
T20220023902,-37.76032,145.308878
T20220023901,-36.717813,142.204936
T20220023900,-37.760192,144.81074
T20220023924,-37.715212,145.148096
T20220024589,-37.713443,144.884295
T20220024087,-37.737203,144.80415
T20220023922,-37.836305,144.996269
T20220023940,-36.394326,145.453365
T20220024508,-37.77446,144.807858
T20220028645,-34.195672,142.179261
T20220025690,-38.071485,145.250335
T20220024019,-37.789404,144.942166
T20220024038,-38.035767,145.246252
T20220024041,-37.777165,145.085806
T20220024045,-37.78243,144.963999
T20220024047,-37.842746,144.704016
T20220024048,-37.879874,145.16578
T20220024053,-37.68844,145.080962
T20220024111,-37.705458,144.99883
T20220024056,-38.14676,144.347125
T20220024227,-36.351424,146.333624
T20220024057,-37.811755,144.956446
T20220024060,-37.687066,145.067692
T20220024155,-37.699965,145.058386
T20220024061,-38.076992,145.482878
T20220024235,-38.127169,145.32551
T20220023965,-37.96368,145.162477
T20220023976,-37.936983,144.673267
T20220024611,-38.10925,145.161192
T20220024054,-38.264837,145.037321
T20220024893,-36.955927,144.236059
T20220024062,-38.027002,145.212872
T20220024064,-37.938616,145.392232
T20220025067,-37.830786,145.053718
T20220024525,-37.86879,144.999582
T20220024288,-38.130088,145.131527
T20220028806,-37.66273,144.922631
T20220024075,-36.39595,145.351136
T20220024095,-37.569892,143.810998
T20220024018,-38.087121,145.278478
T20220024242,-36.011046,146.007292
T20220024020,-37.732613,144.950592
T20220024027,-37.033293,145.142342
T20220024028,-38.0742,145.122023
T20220024029,-37.589443,144.910812
T20220024034,-37.818478,144.956209
T20220024101,-37.84985,145.042853
T20220023991,-37.689499,145.11347
T20220024003,-37.812282,144.962257
T20220024009,-37.819414,145.03595
T20220024105,-37.743287,142.024151
T20220024116,-37.905673,144.647324
T20220024167,-37.745042,145.274968
T20220025992,-38.001799,145.236775
T20220024117,-36.670546,145.265774
T20220026235,-37.796514,144.987808
T20220025494,-37.750611,144.70354
T20220024320,-37.850667,144.984201
T20220024118,-38.162919,144.358443
T20220024165,-37.803864,145.038913
T20220024205,-37.572799,143.840634
T20220024130,-37.675532,144.435315
T20220024109,-38.07472,144.363339
T20220024136,-37.777669,144.833442
T20220024236,-37.751726,148.29158
T20220024171,-37.679959,144.957024
T20220024308,-37.138685,144.20011
T20220027307,-35.339504,143.555508
T20220026116,-38.146019,145.424385
T20220026525,-37.770807,144.790276
T20230019556,-37.828959,144.948439
T20220024140,-37.618216,145.029631
T20220024162,-37.666146,144.94383
T20220024142,-37.906532,145.339399
T20220024146,-37.751324,144.726073
T20220026028,-37.88968,145.061132
T20220024153,-37.83682,145.120358
T20220024163,-37.647334,144.940761
T20220025288,-37.935924,145.178718
T20220024164,-37.801061,144.982306
T20220024156,-38.102439,145.256068
T20220026468,-37.814902,145.231215
T20220024170,-37.991301,145.196285
T20220024295,-38.105168,145.182144
T20220025213,-36.545167,144.350433
T20220025380,-37.550757,144.18485
T20220025109,-37.841128,144.977328
T20220027146,-37.825059,145.251608
T20220024083,-37.870238,144.749004
T20220024084,-37.682272,144.62448
T20220024085,-37.721828,144.852659
T20220024089,-37.847332,144.957586
T20220024099,-36.751628,144.281046
T20220024103,-38.122739,146.147781
T20220025958,-35.326913,143.549635
T20220024104,-38.02776,145.102139
T20220024240,-37.962963,145.224781
T20220028555,-37.82013,144.882158
T20220026118,-38.091243,145.179486
T20220024218,-37.796746,144.978736
T20220024220,-37.698254,144.909823
T20220024204,-37.818167,145.26913
T20220024207,-37.721031,144.800676
T20220025949,-37.715593,145.009609
T20220024237,-37.815481,144.656835
T20220024238,-37.739521,144.852422
T20220024231,-37.626942,145.21398
T20220024208,-36.774586,144.309358
T20220024209,-37.800147,145.276582
T20220024724,-34.206562,142.13684
T20220024217,-38.179251,144.422851
T20220024185,-37.535362,143.849393
T20220024777,-38.102156,145.28736
T20220025100,-37.93006,145.131212
T20220024378,-37.893573,145.091964
T20220024298,-37.673632,144.436373
T20220027604,-37.767741,145.645774
T20220024620,-38.067561,145.146569
T20220024181,-37.645968,145.515524
T20220024239,-37.744633,144.962209
T20220024676,-37.77909,145.440693
T20220024249,-38.112139,145.246963
T20220024250,-37.279715,147.740988
T20220024272,-37.266938,144.474663
T20220024252,-38.161422,144.353132
T20220024244,-38.236863,145.035851
T20220024265,-37.945307,145.043296
T20220024276,-38.122193,144.329856
T20220024277,-37.62516,144.993348
T20220024179,-37.746359,144.839209
T20220024403,-36.110633,146.894817
T20220024278,-36.728705,144.261881
T20230002000,-37.97241,145.148202
T20220024271,-37.754483,145.06236
T20230008469,-37.689499,145.11347
T20220024199,-37.205149,145.062414
T20220024194,-37.770389,144.774719
T20220024193,-37.734017,145.044917
T20220024266,-38.25567,145.591318
T20220024275,-38.104393,145.291573
T20220024264,-37.814426,144.954826
T20220024190,-37.883623,145.11813
T20220024173,-37.977749,147.422003
T20220024248,-37.997402,145.275588
T20220024189,-37.751683,144.861719
T20220024257,-37.871952,145.036464
T20220024462,-36.293396,146.820467
T20220025975,-37.589174,143.825618
T20220024188,-36.121619,146.888145
T20220024168,-37.788682,145.158048
T20220024186,-37.836665,144.948573
T20220024200,-37.7549,144.739785
T20230020829,-35.332767,143.550468
T20220025200,-37.690252,145.027155
T20220024300,-37.791583,145.02505
T20220024319,-37.543491,143.858432
T20220024321,-37.981315,145.215209
T20220024322,-37.822752,145.304048
T20220024656,-37.79205,145.029889
T20220024323,-37.82787,145.112862
T20220024328,-38.027153,145.102294
T20220024330,-37.917176,145.02799
T20220024333,-37.982232,145.245096
T20220025571,-34.205167,142.148424
T20220024349,-37.969954,147.081845
T20220025554,-37.922346,145.03889
T20220025252,-37.796493,144.896947
T20220025956,-37.687838,144.563307
T20220024315,-37.963267,145.056066
T20220024455,-37.812545,144.965182
T20220024351,-37.807724,144.973222
T20220024356,-37.656363,145.415224
T20220024311,-38.11107,145.282983
T20220025383,-37.853901,144.993631
T20220024447,-38.072171,145.194531
T20230000337,-38.101961,145.192581
T20220024312,-37.381335,145.025577
T20220024314,-37.583418,144.200074
T20220029201,-37.824652,147.631101
T20220026237,-36.758367,144.268133
T20220024301,-38.200192,146.044515
T20220024361,-37.78593,144.989157
T20220024285,-37.807698,144.916169
T20220025879,-36.055537,146.462712
T20220024731,-37.832369,145.269412
T20220025658,-37.804788,144.907513
T20220024402,-37.436255,143.462194
T20220024427,-37.859028,145.107484
T20220024377,-38.064512,145.261255
T20220024352,-36.953947,143.20176
T20220026617,-36.25395,146.820178
T20220028192,-37.800927,144.986133
T20220024348,-37.736975,144.651778
